date,sales,day_name,month,quarter,is_weekend,is_special_day,ma_7,ma_30,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_30,rolling_mean_7,rolling_std_7,day_of_week,day_of_month,day_of_year,week_of_year
2024-05-28,1516.4,Tuesday,5,2,0,0,1505.3157142857142,1494.3296666666668,1532.66,1546.38,1519.16,1670.67,1495.0057142857145,91.6368520951212,1,28,149,22
2024-05-29,1476.67,Wednesday,5,2,0,0,1494.2314285714285,1492.9386666666664,1516.4,1476.77,1578.88,1550.01,1494.9914285714287,91.6401764927229,2,29,150,22
2024-05-30,1454.29,Thursday,5,2,0,0,1493.097142857143,1486.8843333333332,1476.67,1433.66,1539.59,1535.11,1497.9385714285713,89.64912556341005,3,30,151,22
2024-05-31,1385.23,Friday,5,2,0,0,1497.937142857143,1479.521,1454.29,1333.59,1318.37,1518.84,1505.3157142857142,74.75917755412873,4,31,152,22
2024-06-01,1478.35,Saturday,6,2,1,0,1490.2314285714285,1475.191,1385.23,1555.94,1583.99,1409.3,1494.2314285714285,71.69136336373256,5,1,153,22
2024-06-02,1608.08,Sunday,6,2,1,0,1495.9371428571428,1483.4126666666666,1478.35,1616.02,1599.7,1492.57,1493.097142857143,69.47175006534104,6,2,154,22
2024-06-03,1566.54,Monday,6,2,0,0,1483.4857142857143,1478.3903333333333,1608.08,1532.66,1534.21,1620.49,1497.937142857143,73.73669229409823,0,3,155,23
2024-06-04,1462.46,Tuesday,6,2,0,0,1481.6314285714284,1474.3316666666667,1566.54,1516.4,1546.38,1653.03,1490.2314285714285,74.30197741391147,1,4,156,23
2024-06-05,1516.61,Wednesday,6,2,0,0,1480.782857142857,1471.7289999999998,1462.46,1476.67,1476.77,1654.4,1495.9371428571428,74.61985162904841,2,5,157,23
2024-06-06,1367.13,Thursday,6,2,0,0,1464.7757142857142,1464.2259999999999,1516.61,1454.29,1433.66,1602.32,1483.4857142857143,88.67568491551943,3,6,158,23
2024-06-07,1372.25,Friday,6,2,0,0,1445.3528571428571,1457.9433333333334,1367.13,1385.23,1333.59,1499.98,1481.6314285714284,91.17327156364107,4,7,159,23
2024-06-08,1472.41,Saturday,6,2,1,0,1455.1642857142858,1460.9693333333335,1372.25,1478.35,1555.94,1531.06,1480.782857142857,91.23652333618695,5,8,160,23
2024-06-09,1496.03,Sunday,6,2,1,0,1450.6585714285716,1467.208,1472.41,1608.08,1616.02,1426.34,1464.7757142857142,73.23356649722328,6,9,161,23
2024-06-10,1430.58,Monday,6,2,0,0,1446.43,1465.9046666666666,1496.03,1566.54,1532.66,1515.39,1445.3528571428571,58.24027378433874,0,10,162,24
2024-06-11,1531.14,Tuesday,6,2,0,0,1444.3914285714288,1459.8756666666668,1430.58,1462.46,1516.4,1634.42,1455.1642857142858,66.76389689472845,1,11,163,24
2024-06-12,1485.07,Wednesday,6,2,0,0,1435.4314285714286,1457.4966666666667,1531.14,1516.61,1476.67,1526.8,1450.6585714285716,62.877093451835904,2,12,164,24
2024-06-13,1337.53,Thursday,6,2,0,0,1445.287142857143,1454.1953333333333,1485.07,1367.13,1454.29,1519.16,1446.43,70.02030538826016,3,13,165,24
2024-06-14,1357.98,Friday,6,2,0,0,1445.6785714285713,1443.8013333333333,1337.53,1372.25,1385.23,1578.88,1444.3914285714288,72.69651376981065,4,14,166,24
2024-06-15,1409.69,Saturday,6,2,1,0,1438.0785714285716,1442.4966666666667,1357.98,1472.41,1478.35,1539.59,1435.4314285714286,72.53260908688569,5,15,167,24
2024-06-16,1565.02,Sunday,6,2,1,0,1433.9442857142856,1448.2983333333332,1409.69,1496.03,1608.08,1318.37,1445.287142857143,85.64163857109116,6,16,168,24
2024-06-17,1433.32,Monday,6,2,0,0,1431.6242857142859,1447.2099999999998,1565.02,1430.58,1566.54,1583.99,1445.6785714285713,85.5694469283143,0,17,169,25
2024-06-18,1477.94,Tuesday,6,2,0,0,1421.668571428571,1443.306,1433.32,1531.14,1462.46,1599.7,1438.0785714285716,78.80948069628187,1,18,170,25
2024-06-19,1456.13,Wednesday,6,2,0,0,1438.0614285714287,1437.2663333333335,1477.94,1485.07,1516.61,1534.21,1433.9442857142856,76.66335388286913,2,19,171,25
2024-06-20,1321.29,Thursday,6,2,0,0,1431.7371428571428,1432.8623333333335,1456.13,1337.53,1367.13,1546.38,1431.6242857142859,80.23010217640697,3,20,172,25
2024-06-21,1288.29,Friday,6,2,0,0,1443.6685714285716,1424.3543333333334,1321.29,1357.98,1372.25,1476.77,1421.668571428571,94.0289305530539,4,21,173,25
2024-06-22,1524.44,Saturday,6,2,1,0,1437.5557142857142,1428.587,1288.29,1409.69,1472.41,1433.66,1438.0614285714287,101.31307803512323,5,22,174,25
2024-06-23,1520.75,Sunday,6,2,1,0,1438.2928571428572,1433.6413333333333,1524.44,1565.02,1496.03,1333.59,1431.7371428571428,93.11729479787739,6,23,175,25
2024-06-24,1516.84,Monday,6,2,0,0,1452.0171428571427,1433.0103333333334,1520.75,1433.32,1430.58,1555.94,1443.6685714285716,98.5464877487656,0,24,176,26
2024-06-25,1435.15,Tuesday,6,2,0,0,1434.3828571428571,1430.8953333333334,1516.84,1477.94,1531.14,1616.02,1437.5557142857142,97.38662431379723,1,25,177,26
2024-06-26,1461.29,Wednesday,6,2,0,0,1418.77,1428.9416666666666,1435.15,1456.13,1485.07,1532.66,1438.2928571428572,97.57000575898365,2,26,178,26
2024-06-27,1417.36,Thursday,6,2,0,0,1424.2742857142857,1420.7443333333333,1461.29,1321.29,1337.53,1516.4,1452.0171428571427,84.2114995540477,3,27,179,26
2024-06-28,1164.85,Friday,6,2,0,0,1414.1114285714286,1413.5673333333334,1417.36,1288.29,1357.98,1476.67,1434.3828571428571,126.51157677122465,4,28,180,26
2024-06-29,1415.15,Saturday,6,2,1,0,1422.0842857142857,1415.5030000000002,1164.85,1524.44,1409.69,1454.29,1418.77,120.12795886053621,5,29,181,26
2024-06-30,1559.28,Sunday,6,2,1,0,1411.2357142857143,1430.4583333333333,1415.15,1520.75,1565.02,1385.23,1424.2742857142857,126.3034827782014,6,30,182,26
2024-07-01,1445.7,Monday,7,3,0,0,1398.804285714286,1434.183,1559.28,1516.84,1433.32,1478.35,1414.1114285714286,120.33500646508101,0,1,183,27
2024-07-02,1490.96,Tuesday,7,3,0,0,1412.5928571428572,1431.2776666666666,1445.7,1435.15,1477.94,1608.08,1422.0842857142857,123.76132875513562,1,2,184,27
2024-07-03,1385.35,Wednesday,7,3,0,0,1423.8728571428571,1428.8753333333334,1490.96,1461.29,1456.13,1566.54,1411.2357142857143,123.078347792115,2,3,185,27
2024-07-04,1330.34,Thursday,7,3,0,0,1418.8157142857142,1424.5506666666665,1385.35,1417.36,1321.29,1462.46,1398.804285714286,126.69813532659778,3,4,186,27
2024-07-05,1261.37,Friday,7,3,0,0,1419.9271428571428,1416.3803333333335,1330.34,1164.85,1288.29,1516.61,1412.5928571428572,99.27840243716106,4,5,187,27
2024-07-06,1494.11,Saturday,7,3,1,0,1411.587142857143,1415.5449999999998,1261.37,1415.15,1524.44,1367.13,1423.8728571428571,103.99122073749709,5,6,188,27
2024-07-07,1523.88,Sunday,7,3,1,0,1409.6757142857143,1420.0463333333332,1494.11,1559.28,1520.75,1372.25,1418.8157142857142,96.92983318825763,6,7,189,27
2024-07-08,1453.48,Monday,7,3,0,0,1403.2299999999998,1412.7589999999998,1523.88,1445.7,1516.84,1472.41,1419.9271428571428,97.33323887796436,0,8,190,28
2024-07-09,1432.58,Tuesday,7,3,0,0,1404.4285714285713,1408.6856666666667,1453.48,1490.96,1435.15,1496.03,1411.587142857143,92.61937805057273,1,9,191,28
2024-07-10,1371.97,Wednesday,7,3,0,0,1390.3557142857142,1403.4716666666668,1432.58,1385.35,1461.29,1430.58,1409.6757142857143,93.38598268425244,2,10,192,28
2024-07-11,1285.22,Thursday,7,3,0,0,1430.75,1400.7683333333332,1371.97,1330.34,1417.36,1531.14,1403.2299999999998,101.01970863812711,3,11,193,28
2024-07-12,1269.76,Friday,7,3,0,0,1440.4571428571428,1393.0583333333334,1285.22,1261.37,1164.85,1485.07,1404.4285714285713,99.08734739755859,4,12,194,28
2024-07-13,1395.6,Saturday,7,3,1,0,1446.9257142857143,1391.4646666666665,1269.76,1494.11,1415.15,1337.53,1390.3557142857142,90.88333397954163,5,13,195,28
2024-07-14,1806.64,Sunday,7,3,1,1,1445.3942857142858,1402.5606666666667,1395.6,1523.88,1559.28,1357.98,1430.75,179.62955668077555,6,14,196,28
2024-07-15,1521.43,Monday,7,3,0,0,1454.3914285714288,1397.772,1806.64,1453.48,1445.7,1409.69,1440.4571428571428,182.8693864223172,0,15,197,29
2024-07-16,1477.86,Tuesday,7,3,0,0,1446.0,1392.8213333333333,1521.43,1432.58,1490.96,1565.02,1446.9257142857143,183.34453103897948,1,16,198,29
2024-07-17,1361.25,Wednesday,7,3,0,0,1431.804285714286,1390.6670000000001,1477.86,1371.97,1385.35,1433.32,1445.3942857142858,184.11810266394227,2,17,199,29
2024-07-18,1348.2,Thursday,7,3,0,0,1377.0457142857142,1380.2853333333335,1361.25,1285.22,1330.34,1477.94,1454.3914285714288,176.36191089428644,3,18,200,29
2024-07-19,1211.02,Friday,7,3,0,0,1346.2442857142858,1375.9146666666666,1348.2,1269.76,1261.37,1456.13,1446.0,187.64732745232092,4,19,201,29
2024-07-20,1296.23,Saturday,7,3,1,0,1334.9142857142856,1377.604,1211.02,1395.6,1494.11,1321.29,1431.804285714286,195.68230279861805,5,20,202,29
2024-07-21,1423.33,Sunday,7,3,1,0,1334.7957142857142,1382.8676666666665,1296.23,1806.64,1523.88,1288.29,1377.0457142857142,106.71603641707397,6,21,203,29
2024-07-22,1305.82,Monday,7,3,0,0,1335.6314285714286,1379.6529999999998,1423.33,1521.43,1453.48,1524.44,1346.2442857142858,87.4786249810225,0,22,204,30
2024-07-23,1398.55,Tuesday,7,3,0,0,1338.3414285714284,1378.7476666666666,1305.82,1477.86,1432.58,1520.75,1334.9142857142856,71.21524669551987,1,23,205,30
2024-07-24,1360.42,Wednesday,7,3,0,0,1348.8157142857142,1374.8329999999999,1398.55,1361.25,1371.97,1516.84,1334.7957142857142,71.16476348519508,2,24,206,30
2024-07-25,1354.05,Thursday,7,3,0,0,1359.4442857142858,1368.7633333333333,1360.42,1348.2,1285.22,1435.15,1335.6314285714286,71.38242674228745,3,25,207,30
2024-07-26,1229.99,Friday,7,3,0,0,1354.5400000000002,1361.6623333333334,1354.05,1211.02,1269.76,1461.29,1338.3414285714284,66.02196564491263,4,26,208,30
2024-07-27,1369.55,Saturday,7,3,1,0,1356.2842857142857,1362.3786666666667,1229.99,1296.23,1395.6,1417.36,1348.8157142857142,64.01305540203258,5,27,209,30
2024-07-28,1497.73,Sunday,7,3,1,0,1359.2342857142855,1368.9503333333332,1369.55,1423.33,1806.64,1164.85,1359.4442857142858,82.07552169741986,6,28,210,30
2024-07-29,1271.49,Monday,7,3,0,0,1334.3,1366.0576666666666,1497.73,1305.82,1521.43,1415.15,1354.5400000000002,86.70868449391658,0,29,211,31
2024-07-30,1410.76,Tuesday,7,3,0,0,1337.7628571428572,1351.59,1271.49,1398.55,1477.86,1559.28,1356.2842857142857,87.85678343324999,1,30,212,31
2024-07-31,1381.07,Wednesday,7,3,0,0,1339.4014285714286,1343.8480000000002,1410.76,1360.42,1361.25,1445.7,1359.2342857142855,88.36401640507844,2,31,213,31
2024-08-01,1179.51,Thursday,8,3,0,0,1328.1942857142858,1336.199,1381.07,1354.05,1348.2,1490.96,1334.3,111.63266263359337,3,1,214,31
2024-08-02,1254.23,Friday,8,3,0,0,1346.22,1330.3316666666665,1179.51,1229.99,1211.02,1385.35,1337.7628571428572,108.1802487693965,4,2,215,31
2024-08-03,1381.02,Saturday,8,3,1,0,1358.5,1331.6580000000001,1254.23,1369.55,1296.23,1330.34,1339.4014285714286,108.82689686355741,5,3,216,31
2024-08-04,1419.28,Sunday,8,3,1,0,1352.067142857143,1337.5266666666664,1381.02,1497.73,1423.33,1261.37,1328.1942857142858,92.64017322542709,6,4,217,31
2024-08-05,1397.67,Monday,8,3,0,0,1362.207142857143,1338.506,1419.28,1271.49,1305.82,1494.11,1346.22,92.04186040419656,0,5,218,32
2024-08-06,1496.72,Tuesday,8,3,0,0,1348.5942857142857,1334.657,1397.67,1410.76,1398.55,1523.88,1358.5,106.66104724780678,1,6,219,32
2024-08-07,1336.04,Wednesday,8,3,0,0,1337.9785714285715,1333.7596666666666,1496.72,1381.07,1360.42,1453.48,1352.067142857143,106.43061052696146,2,7,220,32
2024-08-08,1250.49,Thursday,8,3,0,0,1344.782857142857,1328.197,1336.04,1179.51,1354.05,1432.58,1362.207142857143,89.2441037668131,3,8,221,32
2024-08-09,1158.94,Friday,8,3,0,0,1332.09,1322.685,1250.49,1254.23,1229.99,1371.97,1348.5942857142857,112.65608370273223,4,9,222,32
2024-08-10,1306.71,Saturday,8,3,1,0,1314.3600000000001,1320.1826666666668,1158.94,1381.02,1369.55,1285.22,1337.9785714285715,112.59245969846893,5,10,223,32
2024-08-11,1466.91,Sunday,8,3,1,0,1307.6642857142856,1327.3616666666667,1306.71,1419.28,1497.73,1269.76,1344.782857142857,119.54892634597407,6,11,224,32
2024-08-12,1308.82,Monday,8,3,0,0,1307.3642857142859,1328.26,1466.91,1397.67,1271.49,1395.6,1332.09,117.70031973901203,0,12,225,33
2024-08-13,1372.61,Tuesday,8,3,0,0,1311.1200000000001,1323.9156666666668,1308.82,1496.72,1410.76,1806.64,1314.3600000000001,96.14100304586874,1,13,226,33
2024-08-14,1289.17,Wednesday,8,3,0,0,1322.7314285714288,1327.7063333333333,1372.61,1336.04,1381.07,1521.43,1307.6642857142856,96.01149269004485,2,14,227,33
2024-08-15,1248.39,Thursday,8,3,0,0,1311.327142857143,1319.5046666666667,1289.17,1250.49,1179.51,1477.86,1307.3642857142859,96.22296362392157,3,15,228,33
2024-08-16,1185.23,Friday,8,3,0,0,1313.7257142857143,1309.6660000000002,1248.39,1158.94,1254.23,1361.25,1311.1200000000001,89.76026385135995,4,16,229,33
2024-08-17,1387.99,Saturday,8,3,1,0,1304.4757142857143,1311.263,1185.23,1306.71,1381.02,1348.2,1322.7314285714288,94.24012033604062,5,17,230,33
2024-08-18,1387.08,Sunday,8,3,1,0,1303.0085714285713,1318.3983333333335,1387.99,1466.91,1419.28,1211.02,1311.327142857143,77.16872827647613,6,18,231,33
2024-08-19,1325.61,Monday,8,3,0,0,1300.6200000000001,1317.4773333333333,1387.08,1308.82,1397.67,1296.23,1313.7257142857143,77.33856085574108,0,19,232,34
2024-08-20,1307.86,Tuesday,8,3,0,0,1302.0242857142857,1314.7099999999998,1325.61,1372.61,1496.72,1423.33,1304.4757142857143,72.86474681607386,1,20,233,34
2024-08-21,1278.9,Wednesday,8,3,0,0,1286.4514285714286,1311.389,1307.86,1289.17,1336.04,1305.82,1303.0085714285713,73.32622619239429,2,21,234,34
2024-08-22,1231.67,Thursday,8,3,0,0,1294.777142857143,1299.5033333333333,1278.9,1248.39,1250.49,1398.55,1300.6200000000001,75.6378203458151,3,22,235,34
2024-08-23,1195.06,Friday,8,3,0,0,1304.9042857142856,1297.096,1231.67,1185.23,1158.94,1360.42,1302.0242857142857,73.19009105453117,4,23,236,34
2024-08-24,1278.98,Saturday,8,3,1,0,1313.4099999999999,1299.299,1195.06,1387.99,1306.71,1354.05,1286.4514285714286,62.69512804797186,5,24,237,34
2024-08-25,1445.36,Sunday,8,3,1,0,1328.597142857143,1307.1039999999998,1278.98,1387.08,1466.91,1229.99,1294.777142857143,79.81716246402581,6,25,238,34
2024-08-26,1396.5,Monday,8,3,0,0,1319.0314285714287,1308.596,1445.36,1325.61,1308.82,1369.55,1304.9042857142856,88.41534366407913,0,26,239,35
2024-08-27,1367.4,Tuesday,8,3,0,0,1303.4385714285713,1304.9646666666667,1396.5,1307.86,1372.61,1497.73,1313.4099999999999,91.55525271659232,1,27,240,35
2024-08-28,1385.21,Wednesday,8,3,0,0,1296.0728571428572,1304.3536666666666,1367.4,1278.9,1289.17,1271.49,1328.597142857143,93.66957932261258,2,28,241,35
2024-08-29,1164.71,Thursday,8,3,0,0,1299.3485714285714,1297.018,1385.21,1231.67,1248.39,1410.76,1319.0314285714287,107.60076276503858,3,29,242,35
2024-08-30,1085.91,Friday,8,3,0,0,1293.19,1292.75,1164.71,1195.06,1185.23,1381.07,1303.4385714285713,133.3805769753784,4,30,243,35
2024-08-31,1227.42,Saturday,8,3,1,0,1288.7414285714287,1297.8243333333332,1085.91,1278.98,1387.99,1179.51,1296.0728571428572,136.347041981636,5,31,244,35
2024-09-01,1468.29,Sunday,9,3,1,0,1276.2885714285715,1306.7063333333333,1227.42,1445.36,1387.08,1254.23,1299.3485714285714,140.73620494013446,6,1,245,35
2024-09-02,1353.39,Monday,9,3,0,0,1272.7800000000002,1306.841,1468.29,1396.5,1325.61,1381.02,1293.19,136.6605625872579,0,2,246,36
2024-09-03,1336.26,Tuesday,9,3,0,0,1298.1957142857143,1304.1363333333334,1353.39,1367.4,1307.86,1419.28,1288.7414285714287,134.32921529195193,1,3,247,36
2024-09-04,1298.04,Wednesday,9,3,0,0,1310.9328571428573,1300.876,1336.26,1385.21,1278.9,1397.67,1276.2885714285715,127.77636132824003,2,4,248,36
2024-09-05,1140.15,Thursday,9,3,0,0,1300.19,1296.7523333333334,1298.04,1164.71,1231.67,1496.72,1272.7800000000002,131.62988110607427,3,5,249,36
2024-09-06,1263.82,Friday,9,3,0,0,1299.9157142857143,1292.093,1140.15,1085.91,1195.06,1336.04,1298.1957142857143,103.75992207288218,4,6,250,36
2024-09-07,1316.58,Saturday,9,3,1,0,1303.0171428571427,1296.3843333333332,1263.82,1227.42,1278.98,1250.49,1310.9328571428573,98.98641753868033,5,7,251,36
2024-09-08,1393.09,Sunday,9,3,1,0,1301.9385714285713,1299.861666666667,1316.58,1468.29,1445.36,1158.94,1300.19,81.61957281599686,6,8,252,36
2024-09-09,1351.47,Monday,9,3,0,0,1303.7085714285713,1303.5233333333333,1393.09,1353.39,1396.5,1306.71,1299.9157142857143,81.4139625324627,0,9,253,37
2024-09-10,1357.97,Tuesday,9,3,0,0,1289.0385714285715,1299.4779999999998,1351.47,1336.26,1367.4,1466.91,1303.0171428571427,83.41808431314715,1,10,254,37
2024-09-11,1290.49,Wednesday,9,3,0,0,1301.044285714286,1294.8193333333334,1357.97,1298.04,1385.21,1308.82,1301.9385714285713,83.54188060059968,2,11,255,37
2024-09-12,1152.54,Thursday,9,3,0,0,1309.4157142857143,1287.2743333333333,1290.49,1140.15,1164.71,1372.61,1303.7085714285713,79.58008114022536,3,12,256,37
2024-09-13,1161.13,Friday,9,3,0,0,1315.2099999999998,1276.2743333333333,1152.54,1263.82,1085.91,1289.17,1289.0385714285715,95.94184391747378,4,13,257,37
2024-09-14,1400.62,Saturday,9,3,1,0,1307.777142857143,1282.4136666666668,1161.13,1316.58,1227.42,1248.39,1301.044285714286,104.81090049180906,5,14,258,37
2024-09-15,1451.69,Sunday,9,3,1,0,1298.8214285714287,1292.5536666666665,1400.62,1393.09,1468.29,1185.23,1309.4157142857143,115.2121963823154,6,15,259,37
2024-09-16,1392.03,Monday,9,3,0,0,1303.337142857143,1293.3300000000002,1451.69,1351.47,1353.39,1387.99,1315.2099999999998,118.64838965053744,0,16,260,38
2024-09-17,1305.94,Tuesday,9,3,0,0,1300.1928571428573,1286.734,1392.03,1357.97,1336.26,1387.08,1307.777142857143,117.14337791986071,1,17,261,38
2024-09-18,1227.8,Wednesday,9,3,0,0,1294.4485714285713,1283.7866666666666,1305.94,1290.49,1298.04,1325.61,1298.8214285714287,121.01755401986746,2,18,262,38
2024-09-19,1184.15,Thursday,9,3,0,0,1272.69,1281.8846666666666,1227.8,1152.54,1140.15,1307.86,1303.337142857143,115.09418515781755,3,19,263,38
2024-09-20,1139.12,Friday,9,3,0,0,1272.232857142857,1276.2663333333335,1184.15,1161.13,1263.82,1278.9,1300.1928571428573,119.82989439399228,4,20,264,38
2024-09-21,1360.41,Saturday,9,3,1,0,1274.8128571428572,1279.5113333333334,1139.12,1400.62,1316.58,1231.67,1294.4485714285713,115.08311278210296,5,21,265,38
2024-09-22,1299.38,Sunday,9,3,1,0,1278.947142857143,1283.367,1360.41,1451.69,1393.09,1195.06,1272.69,92.60142295522562,6,22,266,38
2024-09-23,1388.83,Monday,9,3,0,0,1272.7900000000002,1283.0586666666668,1299.38,1392.03,1351.47,1278.98,1272.232857142857,91.919477753496,0,23,267,39
2024-09-24,1324.0,Tuesday,9,3,0,0,1260.802857142857,1276.8386666666668,1388.83,1305.94,1357.97,1445.36,1274.8128571428572,93.2668332821236,1,24,268,39
2024-09-25,1256.74,Wednesday,9,3,0,0,1259.1571428571428,1274.644,1324.0,1227.8,1290.49,1396.5,1278.947142857143,91.459450343538,2,25,269,39
2024-09-26,1141.05,Thursday,9,3,0,0,1272.1185714285714,1269.0846666666666,1256.74,1184.15,1152.54,1367.4,1272.7900000000002,99.96060657411957,3,26,270,39
2024-09-27,1055.21,Friday,9,3,0,0,1252.3871428571426,1265.5576666666668,1141.05,1139.12,1161.13,1385.21,1260.802857142857,121.39486778199803,4,27,271,39
2024-09-28,1348.89,Saturday,9,3,1,0,1244.7314285714285,1274.237,1055.21,1360.41,1400.62,1164.71,1259.1571428571428,119.88820260479673,5,28,272,39
2024-09-29,1390.11,Sunday,9,3,1,0,1245.9071428571428,1284.077,1348.89,1299.38,1451.69,1085.91,1272.1185714285714,129.48221813934512,6,29,273,39
2024-09-30,1250.71,Monday,9,3,0,0,1265.642857142857,1281.2613333333334,1390.11,1388.83,1392.03,1227.42,1252.3871428571426,118.81732010587568,0,30,274,40
2024-10-01,1270.41,Tuesday,10,4,0,0,1276.2542857142857,1276.04,1250.71,1324.0,1305.94,1468.29,1244.7314285714285,115.10248019751067,1,1,275,40
2024-10-02,1264.97,Wednesday,10,4,0,0,1260.3414285714287,1277.187666666667,1270.41,1256.74,1227.8,1353.39,1245.9071428571428,115.2874693558475,2,2,276,40
2024-10-03,1279.2,Thursday,10,4,0,0,1258.8242857142857,1274.175,1264.97,1141.05,1184.15,1336.26,1265.642857142857,105.77815507218607,3,3,277,40
2024-10-04,1129.49,Friday,10,4,0,0,1266.912857142857,1271.9426666666668,1279.2,1055.21,1139.12,1298.04,1276.2542857142857,82.26127559127686,4,4,278,40
2024-10-05,1237.5,Saturday,10,4,1,0,1257.7814285714285,1276.8020000000001,1129.49,1348.89,1360.41,1140.15,1260.3414285714287,76.43615994814438,5,5,279,40
2024-10-06,1379.49,Sunday,10,4,1,0,1260.732857142857,1286.197,1237.5,1390.11,1299.38,1263.82,1258.8242857142857,73.47937031510294,6,6,280,40
2024-10-07,1307.33,Monday,10,4,0,0,1248.16,1285.3113333333336,1379.49,1250.71,1388.83,1316.58,1266.912857142857,75.5251557902538,0,7,281,41
2024-10-08,1206.49,Tuesday,10,4,0,0,1256.044285714286,1286.4503333333332,1307.33,1270.41,1324.0,1393.09,1257.7814285714285,78.82396598931689,1,8,282,41
2024-10-09,1285.63,Wednesday,10,4,0,0,1281.1042857142857,1282.9126666666668,1206.49,1264.97,1256.74,1351.47,1260.732857142857,79.52169153010259,2,9,283,41
2024-10-10,1191.19,Thursday,10,4,0,0,1292.0814285714284,1279.566,1285.63,1279.2,1141.05,1357.97,1248.16,82.99682022021061,3,10,284,41
2024-10-11,1184.68,Friday,10,4,0,0,1293.3414285714287,1275.8743333333332,1191.19,1129.49,1055.21,1290.49,1256.044285714286,71.69709521245638,4,11,285,41
2024-10-12,1412.92,Saturday,10,4,1,0,1305.9928571428572,1281.4696666666669,1184.68,1237.5,1348.89,1152.54,1281.1042857142857,91.93558865805983,5,12,286,41
2024-10-13,1456.33,Sunday,10,4,1,0,1326.1114285714286,1293.9693333333335,1412.92,1379.49,1390.11,1161.13,1292.0814285714284,108.69968819773543,6,13,287,41
2024-10-14,1316.15,Monday,10,4,0,0,1329.5928571428572,1293.7563333333333,1456.33,1307.33,1250.71,1400.62,1293.3414285714287,108.95671716000304,0,14,288,42
2024-10-15,1295.05,Tuesday,10,4,0,0,1326.185714285714,1295.8193333333334,1316.15,1206.49,1270.41,1451.69,1305.9928571428572,102.11817936656537,1,15,289,42
2024-10-16,1426.46,Wednesday,10,4,0,0,1314.33,1293.877,1295.05,1285.63,1264.97,1392.03,1326.1114285714286,110.93025097308441,2,16,290,42
2024-10-17,1215.56,Thursday,10,4,0,0,1309.2785714285715,1294.7013333333334,1426.46,1191.19,1279.2,1305.94,1329.5928571428572,106.27488535464043,3,17,291,42
2024-10-18,1160.83,Friday,10,4,0,0,1311.8057142857142,1294.2410000000002,1215.56,1184.68,1129.49,1227.8,1326.185714285714,111.9270692396194,4,18,292,42
2024-10-19,1329.93,Saturday,10,4,1,0,1317.3057142857142,1293.499,1160.83,1412.92,1237.5,1184.15,1314.33,105.41449188797122,5,19,293,42
2024-10-20,1420.97,Sunday,10,4,1,0,1296.7685714285715,1303.3213333333333,1329.93,1456.33,1379.49,1139.12,1309.2785714285715,98.06695135272749,6,20,294,42
2024-10-21,1333.84,Monday,10,4,0,0,1297.9171428571428,1307.1866666666667,1420.97,1316.15,1307.33,1360.41,1311.8057142857142,98.50051080360241,0,21,295,43
2024-10-22,1333.55,Tuesday,10,4,0,0,1295.797142857143,1305.3226666666667,1333.84,1295.05,1206.49,1299.38,1317.3057142857142,98.48385127473396,1,22,296,43
2024-10-23,1282.7,Wednesday,10,4,0,0,1292.7942857142857,1305.1979999999999,1333.55,1426.46,1285.63,1388.83,1296.7685714285715,86.14415387951898,2,23,297,43
2024-10-24,1223.6,Thursday,10,4,0,0,1294.1128571428574,1305.0776666666668,1282.7,1215.56,1191.19,1324.0,1297.9171428571428,84.9259135392454,3,24,298,43
2024-10-25,1145.99,Friday,10,4,0,0,1295.3500000000001,1305.3786666666667,1223.6,1160.83,1184.68,1256.74,1295.797142857143,89.00559527622622,4,25,299,43
2024-10-26,1308.91,Saturday,10,4,1,0,1312.2714285714285,1313.2033333333334,1145.99,1329.93,1412.92,1141.05,1292.7942857142857,88.01112711036764,5,26,300,43
2024-10-27,1430.2,Sunday,10,4,1,0,1299.3771428571429,1324.5056666666667,1308.91,1420.97,1456.33,1055.21,1294.1128571428574,90.29110065306575,6,27,301,43
2024-10-28,1342.5,Monday,10,4,0,0,1309.597142857143,1324.9856666666667,1430.2,1333.84,1316.15,1348.89,1295.3500000000001,90.98283098108415,0,28,302,44
2024-10-29,1452.0,Tuesday,10,4,0,0,1324.6214285714286,1321.6753333333334,1342.5,1333.55,1295.05,1390.11,1312.2714285714285,108.58398630070432,1,29,303,44
2024-10-30,1192.44,Wednesday,10,4,0,0,1317.197142857143,1322.341,1452.0,1282.7,1426.46,1250.71,1299.3771428571429,117.66063922913521,2,30,304,44
2024-10-31,1295.14,Thursday,10,4,0,0,1316.3342857142857,1322.6076666666668,1192.44,1223.6,1215.56,1270.41,1309.597142857143,112.99616169207705,3,31,305,44
2024-11-01,1251.16,Friday,11,4,0,0,1317.9,1313.9399999999998,1295.14,1145.99,1160.83,1264.97,1324.6214285714286,92.8047176294656,4,1,306,44
2024-11-02,1256.94,Saturday,11,4,1,0,1299.5528571428572,1321.2746666666667,1251.16,1308.91,1329.93,1279.2,1317.197142857143,96.28463043052096,5,2,307,44
2024-11-03,1424.16,Sunday,11,4,1,0,1315.4314285714286,1331.556,1256.94,1430.2,1420.97,1129.49,1316.3342857142857,95.12323215301952,6,3,308,44
2024-11-04,1353.46,Monday,11,4,0,0,1302.2514285714285,1333.6886666666664,1424.16,1342.5,1333.84,1237.5,1317.9,95.7140616628463,0,4,309,45
